"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK","NoBOM",
"15","01-04-2019 00:00:00","14:57:25","A58201904-00002","A58201904-V00002","01-04-2019 00:00:00","00002","TEKNIK","","30","02","001","00301002","15","15","False","","147351,432106913","201030000","D8065VQ","0","","","BBM KEND TRUCK","12-04-2019 00:00:00","a_suryadi","","01","",
"15","01-04-2019 00:00:00","14:57:25","A58201904-00002","A58201904-V00002","01-04-2019 00:00:00","00002","TEKNIK","","30","02","002","00301002","55","55","False","","540288,584392015","201030000","D8597EK","0","","","BBM KEND TRUCK","12-04-2019 00:00:00","a_suryadi","","01","",
"15","01-04-2019 00:00:00","14:57:25","A58201904-00002","A58201904-V00002","01-04-2019 00:00:00","00002","TEKNIK","","30","02","003","00301002","55","55","False","","540288,584392015","201030000","D8598EK","0","","","BBM KEND TRUCK","12-04-2019 00:00:00","a_suryadi","","01","",
"15","01-04-2019 00:00:00","14:57:25","A58201904-00002","A58201904-V00002","01-04-2019 00:00:00","00002","TEKNIK","","30","02","004","00301002","15","15","False","","147351,432106913","201030000","D8806EZ","0","","","BBM KEND TRUCK","12-04-2019 00:00:00","a_suryadi","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01400403","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01403753","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01403838","0","0","False","","0,18181818164885","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01404229","0","10","False","","171000000","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01404267","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01404439","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01405709","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01501200","0","2","False","","7828325","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01502170","0","5","False","","488500","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01502189","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01600039","0","60","False","","13402413,1614896","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01600170","0","30","False","","1537500","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01600936","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01600938","0","1527","False","","13960446,9890969","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01601281","0","1","False","","9216710","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01900137","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01900152","0","12","False","","78396,3773608604","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01900399","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01900706","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01900780","0","0","False","","0,400000000008731","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01901438","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01901490","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01901492","0","443","False","","13968188,1946565","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01902200","0","0","False","","-0,238095238048118","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","02100018","0","2000","False","","3363561,64383562","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","02100053","0","2000","False","","6402820,51282051","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00100001","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201101","0","5140,48","False","","20246377,9797742","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201103","0","13350","False","","59103829,0240428","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201106","0","13","False","","80911,515714135","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201107","0","0","False","","-0,353474140167236","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201113","0","460","False","","1311518","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201136","0","62","False","","282100","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201153","0","3026,5","False","","20879823,2333749","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00201189","0","0","False","","0,0266195759177208","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","01400202","0","0","False","","-0,465945303440094","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500485","0","6,66133814775094E-16","False","","9,31322574615479E-10","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500560","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500623","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500640","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500844","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00500865","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00501295","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00501703","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00501723","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00502486","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00502546","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00502750","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503007","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503059","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503352","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503361","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503369","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503446","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503593","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503619","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503981","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00503990","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00504071","0","0","False","","0,472222222218988","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00504082","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00504097","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00504346","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00504710","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600060","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600267","0","0","False","","-5,82076609134674E-11","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600268","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600308","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600649","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600701","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600717","0","0","False","","0,46153846103698","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
"15","01-04-2019 00:00:00","00:00:00","SALDO AWAL","","01-01-1900 00:00:00","","","","","","001","00600753","0","0","False","","0","","","0","","","","13-04-2019 09:43:58","TUTUP_BUKU","","01","",
