"kodeunit","kdtrans","tanggal","noinput","nourut","nomor","pengemudi","pembantu","namapemakai","kdafd","kdbud","asal","tujuan","waktukeluar","waktumasuk","kmawal","kmakhir","jmlkm","jmlfisik","norek","nilai","netral","tglmasuk","jmljam","kdblok","thntnm","krbb","UserID","TglInput","KMK",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8797FF","","","","","","","","","","0","0","0","0","201010000","-546720","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","41804","6598,5","201030000","68877857,2165791","","01/01/1900 0:00:00","97137919936","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 3","","","","","","","","","","0","0","37838","6449","201030000","67470828,8691093","","01/01/1900 0:00:00","20350417440","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","37468","6806,5","201030000","71033814,6339242","","01/01/1900 0:00:00","117932312240","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","41804","0","201100000","81818181","","01/01/1900 0:00:00","97137919936","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 3","","","","","","","","","","0","0","37838","0","201100000","81818181","","01/01/1900 0:00:00","20350417440","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","37468","0","201100000","81818181","","01/01/1900 0:00:00","117932312240","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","41804","0","201190104","1256021,572","","01/01/1900 0:00:00","97137919936","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 3","","","","","","","","","","0","0","37838","0","201190104","638791,2","","01/01/1900 0:00:00","20350417440","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","37468","0","201190104","1256021,572","","01/01/1900 0:00:00","117932312240","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8782FF","","","","","","","","","","0","0","0","0","201190104","427955,2","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8783FF","","","","","","","","","","0","0","0","0","201190104","442735,4","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8797FF","","","","","","","","","","0","0","0","0","201190104","81720","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","41804","0","201190105","232482","","01/01/1900 0:00:00","97137919936","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","37468","0","201190105","232482","","01/01/1900 0:00:00","117932312240","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8782FF","","","","","","","","","","0","0","0","0","201190105","55394","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8783FF","","","","","","","","","","0","0","0","0","201190105","58082","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","41804","0","201190111","4239000","","01/01/1900 0:00:00","97137919936","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","BOLERO 3","","","","","","","","","","0","0","37838","0","201190111","4185000","","01/01/1900 0:00:00","20350417440","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8353DI","","","","","","","","","","0","0","0","0","201190111","561206,896551724","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8358DI","","","","","","","","","","0","0","0","0","201190111","561206,896551724","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","37468","0","201190111","4239000","","01/01/1900 0:00:00","117932312240","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8782FF","","","","","","","","","","0","0","0","0","201190111","1010000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8783FF","","","","","","","","","","0","0","0","0","201190111","1068000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPSBL","01/10/2020 0:00:00","","001","D8797FF","","","","","","","","","","0","0","0","0","201190111","465000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D1340QM","","","","","","","","","","0","0","40500","0","200010000","26130717","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8582FF","","","","","","","","","","0","0","40500","0","200010000","26130717","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D1340QM","","","","","","","","","","0","0","40500","0","200020000","5680593","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8582FF","","","","","","","","","","0","0","40500","0","200020000","5680593","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D1340QM","","","","","","","","","","0","0","40500","8536","200030000","89236953","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8582FF","","","","","","","","","","0","0","40500","8536","200030000","89236953","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D1340QM","","","","","","","","","","0","0","40500","0","200060000","63271827","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8582FF","","","","","","","","","","0","0","40500","0","200060000","63271827","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D1340QM","","","","","","","","","","0","0","40500","0","200100000","75755853","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8582FF","","","","","","","","","","0","0","40500","0","200100000","106211970","","01/01/1900 0:00:00","0","","","200","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","40500","0","201010000","25520220","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","BOLERO 3","","","","","","","","","","0","0","40500","0","201010000","25520220","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8353DI","","","","","","","","","","0","0","10000","0","201010000","5671160","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8358DI","","","","","","","","","","0","0","10000","0","201010000","5671160","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","40500","0","201010000","25520220","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8782FF","","","","","","","","","","0","0","54000","0","201010000","25520220","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8783FF","","","","","","","","","","0","0","54000","0","201010000","25520220","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8797FF","","","","","","","","","","0","0","36000","0","201010000","19849060","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8803FF","","","","","","","","","","0","0","35000","0","201010000","19849060","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","BOLERO 2","","","","","","","","","","0","0","40500","6272","201030000","63000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","BOLERO 3","","","","","","","","","","0","0","40500","6272","201030000","63000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8353DI","","","","","","","","","","0","0","10000","1400","201030000","14000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8358DI","","","","","","","","","","0","0","10000","1400","201030000","14000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8487DI","","","","","","","","","","0","0","40500","6272","201030000","63000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8782FF","","","","","","","","","","0","0","54000","7070","201030000","71172740","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8783FF","","","","","","","","","","0","0","54000","7048","201030000","70763640","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8797FF","","","","","","","","","","0","0","36000","4972","201030000","50000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPASBL","01/10/2020 0:00:00","","001","D8803FF","","","","","","","","","","0","0","35000","4872","201030000","49000000","","01/01/1900 0:00:00","0","","","201","Closing","02/10/2020 16:11:13","",
"65","EAPBI","01/10/2020 0:00:00","EAP202010-00001","001","Bolero 2","SAEPUL AMRI","","AFD III","12","01","","AFD III","07","15","213252","213406","154","0","602070100","0","","01/10/2020 0:00:00","8","","","201","yopi","03/10/2020 11:09:25","",
"65","EAPBI","01/10/2020 0:00:00","EAP202010-00001","002","Bolero 3","SYAHRONI","","AFD IV","13","01","","AFD IV","07","15","203767","203938","171","0","602070100","0","","01/10/2020 0:00:00","8","","","201","yopi","03/10/2020 11:09:25","",
"65","EAPBI","01/10/2020 0:00:00","EAP202010-00001","003","D1340QM","ASEP SAEPUDIN","","Manajer","10","01","","Afd V","07","15","311706","311843","137","0","406010000","0","","01/10/2020 0:00:00","8","","","200","yopi","03/10/2020 11:09:25","",
"65","EAPBI","01/10/2020 0:00:00","EAP202010-00001","004","D8487DI","JAENUL ARIFIN","","AFD VI","15","01","","AFD VI","07","15","40321","40456","135","0","602070100","0","","01/10/2020 0:00:00","8","","","201","yopi","03/10/2020 11:09:25","",
"65","EAPBI","01/10/2020 0:00:00","EAP202010-00001","005","D8582FF","EPI KURNIAWANDI","","Asisten Kepala","15","01","","AFD Vi","07","15","317040","317157","117","0","406010000","0","","01/10/2020 0:00:00","8","","","200","yopi","03/10/2020 11:09:25","",
