"KodeUnit","tanggal","waktu","noinput","nobuku","tglfaktur","nofaktur","nama","alamat","KodeAfdeling","KodeBudidaya","nourut","kodebarang","qtyminta","qty","ppn","status","nilai","norek","netral","jml_fisik","kdblok","keterangan","Penjelasan","tglkom","namauser","thntnm","KMK","NoBOM",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01405249","0","0","False","","0","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01405365","0","0","False","","0","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01501019","0","1","False","","328000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01501207","0","3","False","","10800000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01501433","0","2","False","","84095,183261184","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01501484","0","2","False","","20000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01502636","0","1","False","","300000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01502664","0","2","False","","300000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01502749","0","8","False","","477246,911111111","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01502823","0","1","False","","600000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01502887","0","11","False","","4334000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01502888","0","11","False","","5203000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503132","0","1","False","","579000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503307","0","0","False","","0,191005701199174","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503308","0","0","False","","0,379067969508469","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503309","0","0","False","","0,20695281540975","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503343","0","0","False","","0,0624739211052656","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503467","0","1","False","","263000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01503885","0","2","False","","100000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01504098","0","1","False","","58500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01504106","0","1","False","","100000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505012","0","0","False","","0,189743590002763","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505036","0","1","False","","180000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505212","0","1","False","","538000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505488","0","2","False","","169600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505491","0","2","False","","209400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505492","0","2","False","","169600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505496","0","1","False","","84800","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505498","0","4","False","","1196800","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505535","0","2","False","","300000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505537","0","4","False","","768000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505538","0","2","False","","326000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505539","0","2","False","","350000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505540","0","0","False","","0,32435064332094","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505542","0","0","False","","0,45995975099504","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505543","0","0","False","","0,0839160899631679","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505545","0","19","False","","1423805,68004926","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505547","0","2","False","","26000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505550","0","2","False","","169600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505553","0","0","False","","0,166666666627862","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505554","0","1","False","","85000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505570","0","3","False","","90000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505571","0","0","False","","-0,11468254000647","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505573","0","0","False","","-0,430122655001469","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505665","0","2","False","","12000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505682","0","1","False","","1645600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505690","0","5","False","","375000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505698","0","20","False","","1316000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505706","0","2","False","","399000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505711","0","1","False","","149600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505719","0","2","False","","1196800","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505722","0","1","False","","174500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505724","0","16","False","","2792000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505725","0","17","False","","3136500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505730","0","1","False","","32400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505732","0","3","False","","1732200","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505745","0","4","False","","1049200","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505748","0","12","False","","3147600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505754","0","1","False","","153600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505756","0","2","False","","199400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01505758","0","1","False","","175500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506397","0","3","False","","329100","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506449","0","1","False","","137100","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506451","0","8","False","","1917090,83636364","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506452","0","6","False","","508800","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506457","0","6","False","","628200","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506458","0","2","False","","20000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506459","0","3","False","","1645500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506463","0","2","False","","42600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506465","0","2","False","","69800","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506466","0","4","False","","548400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506467","0","21","False","","606900","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506472","0","4","False","","1296400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01506473","0","4","False","","1300400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01600558","0","0","False","","-0,0612828303128481","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01600566","0","0","False","","-0,333333333343035","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01600987","0","12","False","","6915000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01601271","0","0","False","","0,462751798331738","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01900580","0","0","False","","-0,367676639929414","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01901490","0","0","False","","0,333333333313931","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01902385","0","0","False","","-0,352380952332169","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","01902434","0","0","False","","0,240259740501642","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","10000229","0","1","False","","69500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","16:36:47","A58202010-00001","A58202010-V00001","01/10/2020 0:00:00","","Yopi","","30","01","001","00301002","20","20","False","","193721,233721727","425020000","","0","","","Operasional Pompa Air","02/10/2020 0:00:00","ardi","","01","",
"65","01/10/2020 0:00:00","16:37:24","A58202010-00002","A58202010-V00002","01/10/2020 0:00:00","","Insan","","02","01","001","00301002","2000","2000","False","","19372123,4042553","080027300","","0","","","Operasional Pabrik Pks 2","02/10/2020 0:00:00","ardi","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00100159","0","0","False","","-0,483516483567655","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00201101","0","0","False","","-0,0397788900882006","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00201113","0","0","False","","-0,0232772305607796","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00201148","0","0","False","","-0,39342437684536","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00201190","0","0","False","","0,423423051834106","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00201194","0","0","False","","-0,446493029594421","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00201198","0","0","False","","0","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202101","0","0","False","","-0,402655877202051","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202131","0","0","False","","0,274467541370541","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202210","0","0","False","","0,241587579715997","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202234","0","0","False","","-0,333333299960941","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202241","0","52","False","","1998339,15296558","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202282","0","4","False","","776000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202304","0","2","False","","152600","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202311","0","56","False","","18099622,6415094","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202401","0","12","False","","440400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202402","0","5","False","","67500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202505","0","1","False","","187500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00202903","0","400","False","","3660000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00220009","0","205","False","","14452500","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00301002","0","14590","False","","141319640,243468","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00301003","0","0","False","","0,326896714046597","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00301007","0","0","False","","0,43333333323244","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302002","0","40","False","","1044400","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302004","0","198","False","","5036571,81942829","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302005","0","538","False","","19425645,8620293","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302006","0","242","False","","8894338,64851913","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302009","0","13","False","","391300","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302010","0","70,6","False","","3276780,45270636","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302011","0","0","False","","0,354785731062293","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302013","0","0","False","","-0,248748880985659","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302015","0","0","False","","0,491295020998223","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302193","0","48","False","","3456000","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00302196","0","93","False","","2500048,56717776","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
"65","01/10/2020 0:00:00","00:00:00","SALDO AWAL","","01/01/1900 0:00:00","","","","","","001","00400210","0","0","False","","0","","","0","","","","02/10/2020 16:11:36","TUTUP_BUKU","","01","",
